50000 100000
4129 29039 15
4129 8689 13
4129 8290 19
4129 33167 13
4129 35578 9
4129 11128 2
4129 12690 10
4130 23935 19
4131 35543 19
4131 31691 7
4131 5747 6
4131 34517 18
4131 11241 20
4132 18526 6
4132 12942 14
4132 48515 6
4133 41192 10
4133 44727 14
4133 17566 1
4133 28460 3
4133 33473 5
4134 24169 7
4134 46173 10
4135 46926 2
4135 13280 1
4135 13698 20
4136 17227 20
4136 31032 3
4136 47345 11
4136 11258 2
4136 43793 6
4136 12167 18
4136 13980 5
4136 13264 13
4137 25192 14
4137 28924 6
4137 49261 4
4137 28973 17
4137 22043 3
4138 33141 9
4138 20198 9
4139 23066 8
4139 37220 10
4139 13938 17
4140 14455 5
4140 30804 12
4140 30105 13
4140 44668 9
4141 7907 19
4141 24312 19
4142 42444 16
4142 10331 4
4142 45464 1
4142 36480 7
4143 21987 9
4143 17447 8
4143 12336 1
4143 28954 13
4143 34732 1
4143 9203 18
4144 40524 11
4144 48888 6
4144 18048 19
4144 39936 5
4145 20567 7
4145 19830 20
4145 9175 19
4146 10958 18
4146 10424 12
4146 8028 5
4146 36835 20
4146 31350 4
4146 10462 3
4147 47935 13
4147 46154 13
4147 17047 16
4147 13424 19
4148 47731 5
4148 34313 15
4148 34459 4
4148 8291 19
4148 49922 12
4149 11504 19
4149 33751 4
4149 12889 10
4149 34858 4
4149 32437 6
4149 20149 20
4149 11708 13
4150 23476 18
4150 7898 1
4151 47251 17
4151 24786 7
4151 6719 9
4151 44894 5
4151 26467 9
4152 24432 10
4152 41426 3
4152 39330 1
4152 20224 3
4153 20417 4
4153 31773 11
4154 18970 9
4154 34880 10
4154 37244 18
4154 43901 8
4154 8275 8
4155 5844 6
4155 24764 1
4155 37071 6
4155 44907 1
4156 44801 10
4156 19199 16
4157 5663 16
4157 27637 2
4158 26744 16
4158 23657 3
4158 47249 1
4159 42921 13
4159 42154 16
4160 47147 20
4160 8059 2
4160 5756 8
4160 39295 20
4160 47719 18
4160 32270 11
4161 21314 8
4161 29613 15
4161 15463 15
4161 43930 19
4161 23578 17
4161 12825 8
4161 8217 5
4161 36607 3
4162 36258 7
4162 11772 15
4162 16429 1
4162 31264 14
4163 25216 1
4163 18957 8
4163 47853 14
4163 8782 6
4164 47750 3
4164 8354 18
4164 45980 17
4165 31211 10
4165 14269 16
4165 21712 20
4165 6250 17
4165 48262 1
4166 19528 11
4166 25054 6
4166 25095 20
4166 23531 5
4167 35575 5
4167 10376 20
4168 24169 12
4168 6111 10
4168 14907 19
4168 15384 12
4168 29070 16
4169 34719 7
4169 40575 7
4169 36467 11
4169 21160 14
4169 25795 6
4170 28963 7
4170 41258 20
4170 13873 7
4170 7362 6
4171 14761 9
4171 28240 11
4171 49805 7
4172 8686 13
4173 8692 13
4173 33043 7
4173 9353 18
4173 25938 16
4173 16286 6
4174 9186 6
4174 34870 4
4174 31864 4
4175 35028 16
4175 13408 9
4175 22078 2
4175 5162 19
4175 27323 17
4176 14487 7
4176 34612 2
4177 13540 16
4177 45536 11
4177 23246 18
4177 5851 8
4177 9920 8
4178 45900 4
4178 16663 17
4178 36923 9
4178 40620 10
4179 9691 12
4180 6262 14
4180 21367 10
4180 24402 14
4180 15527 2
4181 42188 11
4181 26900 19
4182 37338 1
4182 23847 19
4182 7128 11
4182 39820 5
4183 31571 5
4183 4555 12
4183 36206 7
4184 29712 17
4185 17232 16
4185 34004 2
4185 9870 13
4186 32550 8
4186 15859 2
4186 34036 20
4186 4367 7
4186 22900 18
4187 20405 1
4187 6581 17
4187 25883 20
4187 31902 11
4187 16747 16
4188 4801 11
4188 14421 13
4189 32018 16
4189 7222 2
4189 10460 6
4189 10784 6
4189 45871 16
4190 11799 2
4190 11648 7
4190 5801 20
4190 28993 10
4190 28116 12
4190 6656 19
4190 48656 14
4191 38734 9
4191 45231 7
4191 19220 13
4191 44349 9
4191 11683 13
4192 26164 1
4192 23345 15
4193 32258 18
4193 38174 19
4193 34165 8
4193 17201 12
4194 45763 9
4194 45326 6
4195 16924 11
4195 40067 18
4195 33160 4
4196 14725 5
4196 47039 2
4196 10236 17
4196 5374 5
4196 42116 4
4196 9325 7
4196 45816 5
4196 24771 20
4196 8907 4
4196 7828 7
4197 28864 15
4197 13820 13
4198 11329 1
4198 16228 17
4198 18947 16
4198 12072 2
4198 23358 19
4198 12449 17
4199 5776 11
4199 38348 2
4199 43556 4
4199 37627 20
4199 49015 14
4199 41430 17
4199 12257 14
4200 25002 10
4200 11788 8
4200 26571 10
4201 9459 18
4201 17018 2
4201 17749 18
4201 39817 20
4202 20042 1
4202 47941 18
4202 15561 8
4203 30496 3
4203 36510 1
4203 31981 12
4204 24046 4
4204 4243 2
4205 42450 3
4205 18599 11
4206 34362 3
4206 39669 4
4206 24090 2
4207 24665 13
4207 28691 3
4207 12056 1
4207 31689 1
4208 33645 17
4208 20630 4
4208 12713 19
4208 31434 16
4208 26037 14
4208 41601 14
4209 27188 2
4209 42098 10
4209 22264 19
4209 9234 4
4209 49773 19
4210 9221 4
4210 7707 7
4210 25589 5
4210 45565 3
4211 18137 11
4211 41464 10
4211 7864 12
4211 6355 10
4212 5047 8
4212 18710 8
4212 20556 11
4212 30338 12
4213 34305 15
4213 7203 7
4213 36886 3
4213 17515 6
4213 43780 5
4213 22507 3
4214 37136 9
4215 13353 6
4215 49579 6
4215 39997 5
4215 31363 12
4215 48588 3
4216 16365 10
4216 42191 1
4216 13073 18
4217 24290 17
4217 48836 4
4218 4360 18
4218 46252 1
4218 5596 5
4218 15510 20
4218 38381 16
4218 19833 18
4219 4816 12
4219 42025 15
4219 39530 10
4219 11844 6
4220 4314 3
4221 18626 12
4221 18746 20
4221 18360 5
4221 18669 1
4221 16964 4
4221 25645 15
4222 41545 11
4222 35334 14
4222 21224 10
4222 14279 16
4222 14202 13
4222 42742 10
4223 39165 5
4223 45362 11
4224 17768 11
4224 28136 2
4225 12959 16
4225 21543 3
4225 21961 13
4225 9565 11
4225 8337 2
4226 28088 4
4226 49684 1
4226 26830 12
4227 23953 17
4227 41470 13
4227 20246 16
4227 13699 2
4227 7815 12
4228 8242 17
4228 28517 1
4228 44510 19
4228 7138 9
4228 18289 4
4228 27487 18
4229 29298 11
4231 18094 14
4232 34592 3
4232 38205 16
4232 9485 2
4232 24956 3
4232 31333 18
4233 23974 13
4233 30967 13
4233 28143 12
4234 32220 1
4234 19315 13
4234 17888 16
4234 34357 7
4234 46978 14
4234 13806 19
4235 19450 1
4235 49385 4
4235 36978 9
4235 39430 11
4235 48711 8
4236 7521 12
4236 32999 19
4236 19881 4
4236 42643 13
4236 10222 10
4237 28585 8
4237 10568 6
4237 28936 4
4238 39366 3
4238 29889 19
4238 15568 18
4239 29638 13
4239 46590 8
4240 11057 2
4241 30173 18
4242 9127 11
4242 18962 13
4242 9197 5
4243 43826 20
4243 34385 6
4243 48200 10
4243 37738 6
4243 5553 8
4244 29094 14
4244 47449 18
4244 47735 18
4244 23416 5
4244 34396 13
4244 23177 4
4245 8792 11
4245 29721 5
4245 25014 8
4246 20998 8
4246 42758 10
4246 21263 8
4246 21412 2
4246 27142 4
4247 38267 6
4247 47314 1
4248 11906 3
4248 44897 5
4248 11068 18
4248 44333 9
4249 46369 11
4249 39132 1
4249 19350 17
4250 48471 4
4250 21920 15
4250 42731 16
4250 26738 6
4251 40297 18
4251 28676 12
4251 25775 19
4251 18423 5
4252 40822 2
4252 32193 20
4252 18972 5
4252 45406 11
4252 36408 5
4253 35804 16
4253 37322 9
4253 43653 5
4253 47978 10
4253 18382 11
4254 36075 8
4254 16395 7
4254 32768 14
4254 17175 5
4255 46500 17
4255 39994 1
4255 18825 3
4256 12644 4
4256 9084 12
4256 46313 10
4256 49599 13
4256 8079 16
4256 15112 16
4257 10092 10
4257 21964 7
4258 48532 8
4258 35998 15
4258 25802 15
4258 18353 12
4259 30359 13
4259 11342 4
4260 33243 10
4260 47229 19
4260 21576 6
4260 5173 6
4260 25519 2
4260 22006 3
4261 45440 18
4261 16921 5
4261 30234 20
4262 22463 1
4262 31182 2
4263 8351 10
4263 21901 14
4263 8216 18
4263 29499 5
4263 19793 20
4263 32486 2
4264 31264 19
4265 46073 3
4265 26824 14
4265 41161 2
4265 39388 15
4266 9239 7
4266 30456 20
4266 18276 15
4267 13019 9
4267 22311 17
4267 31356 2
4267 6279 15
4267 15278 13
4267 44408 5
4268 26864 1
4268 22043 19
4268 13071 5
4268 44164 18
4269 43964 17
4269 47492 6
4270 14121 9
4270 38120 1
4270 46424 7
4270 47153 2
4270 41095 15
4271 5717 8
4271 40361 8
4271 15033 17
4271 44768 17
4271 22724 16
4272 4781 8
4272 36538 3
4272 38879 14
4273 40421 16
4273 49251 16
4273 30707 14
4274 33582 6
4275 41774 4
4276 27740 2
4276 24127 12
4276 5890 17
4276 18195 4
4278 49418 13
4278 37401 18
4279 20314 15
4279 34707 2
4279 38590 16
4279 41323 2
4280 13887 16
4280 27923 5
4280 24220 4
4280 38223 14
4280 18685 8
4281 33802 11
4281 18438 5
4281 31784 1
4281 48325 13
4282 7476 17
4282 14392 10
4282 9420 18
4282 30879 16
4283 38545 15
4283 6361 17
4283 46060 14
4283 16255 7
4283 36892 10
4283 21906 1
4283 17984 3
4284 7765 17
4284 7120 18
4284 35327 9
4284 25898 19
4285 33715 6
4285 11761 3
4286 47111 5
4287 40967 16
4287 10432 11
4287 26164 8
4288 45663 6
4288 4329 7
4288 27662 7
4288 16147 20
4288 26993 18
4288 26056 11
4289 31730 9
4289 36094 7
4290 13813 15
4290 22173 14
4290 20833 1
4291 6283 3
4291 4423 4
4291 36078 10
4291 46253 1
4292 19982 20
4292 12749 16
4292 40475 4
4292 37093 5
4292 32807 16
4292 11885 4
4292 29126 2
4293 36030 17
4293 7971 7
4293 27491 2
4294 44105 6
4294 30306 13
4295 44077 12
4295 29657 11
4296 11717 18
4297 27380 6
4297 36927 10
4297 19935 4
4297 10971 10
4298 41983 2
4298 18395 18
4298 31742 17
4298 33343 1
4299 46912 17
4299 30624 14
4299 18671 5
4299 43408 15
4299 26547 16
4299 32141 2
4299 8636 19
4300 20389 9
4300 45431 19
4300 36236 7
4300 49105 8
4300 20175 1
4300 29875 14
4300 28123 4
4300 41131 11
4300 4845 7
4301 21464 3
4301 12335 3
4301 22068 6
4301 34938 10
4302 26810 15
4303 27120 10
4303 34247 10
4303 33731 8
4304 9721 9
4304 20657 8
4304 41714 1
4304 41177 6
4304 32473 13
4305 17979 4
4305 44577 9
4305 6715 6
4305 7301 4
4305 9438 17
4305 41150 11
4306 20262 4
4306 34446 10
4306 30388 9
4306 23667 9
4306 7820 3
4307 7729 19
4307 22783 3
4307 9817 9
4307 22919 16
4308 20269 18
4308 35927 15
4308 46887 7
4309 49217 12
4309 19188 7
4309 24522 1
4309 44938 9
4309 29388 6
4310 46381 6
4310 41558 18
4310 26398 5
4310 44915 9
4311 6673 9
4311 46297 17
4311 26118 16
4312 4995 6
4313 39413 11
4313 20911 1
4313 30283 5
4314 16949 20
4314 27379 9
4314 37697 14
4315 15647 5
4315 42683 9
4315 10809 14
4316 36158 13
4316 23954 4
4316 19613 1
4316 23738 17
4316 27220 1
4316 30708 15
4317 37303 14
4317 36598 3
4318 47828 11
4318 43255 13
4318 8877 2
4318 20338 8
4319 21606 17
4319 13823 7
4319 43121 9
4319 37711 3
4319 47455 9
4319 47658 11
4319 11102 2
4320 10911 10
4320 9694 8
4321 24369 14
4321 45507 1
4321 4518 7
4322 21584 2
4322 31136 8
4322 32990 1
4322 31520 16
4322 15092 9
4322 35020 11
4322 24897 20
4323 15387 15
4323 11009 17
4324 15699 2
4324 11187 1
4324 42031 8
4324 6828 15
4324 42510 16
4325 35371 14
4325 35049 10
4325 28895 8
4325 15429 3
4326 14424 15
4326 20156 4
4326 41255 12
4326 24936 2
4327 27620 12
4327 24855 5
4327 34892 19
4327 24985 5
4327 21007 17
4327 24520 12
4327 24631 2
4327 24303 11
4328 6235 10
4328 32643 15
4328 38665 6
4328 22025 13
4329 25153 2
4329 22615 20
4330 49960 15
4330 9593 4
4330 44893 1
4331 14358 18
4331 20899 16
4332 20327 18
4332 38710 10
4332 15297 3
4332 44255 10
4332 13437 16
4332 8073 15
4332 24891 2
4333 38735 14
4333 42490 6
4333 8809 14
4334 13406 3
4334 49708 11
4334 44198 17
4334 40921 4
4334 18155 4
4335 6980 5
4336 18607 7
4336 24125 6
4337 17546 5
4337 43473 8
4338 26292 14
4338 48711 9
4339 23173 9
4339 41810 11
4339 10289 9
4339 11844 20
4339 37403 15
4339 25248 15
4340 36807 17
4340 10708 6
4340 18455 7
4340 47437 1
4340 7349 4
4340 31395 5
4340 30597 8
4341 43416 11
4341 15896 7
4341 11756 20
4342 41983 12
4342 30806 6
4342 27781 9
4342 18188 20
4342 25369 5
4342 38829 3
4343 42075 9
4343 8570 19
4343 25443 11
4343 10878 3
4344 18317 9
4344 28634 17
4344 13631 5
4344 46276 16
4344 40416 12
4345 33697 1
4345 44964 14
4346 7366 9
4346 20575 3
4346 34939 2
4346 39193 17
4346 39369 18
4346 19900 13
4346 45249 9
4347 27349 7
4347 17531 1
4347 23673 9
4347 30109 19
4347 14075 14
4347 11356 15
4348 40196 5
4348 32522 19
4348 30032 17
4348 40857 20
4349 33183 9
4350 11681 6
4350 9251 5
4350 43325 1
4350 11513 2
4350 33765 5
4351 32458 5
4352 30160 12
4352 30878 12
4352 47004 20
4353 25463 4
4353 30493 20
4353 34660 10
4353 36906 14
4355 7441 5
4355 39470 15
4355 24359 19
4355 31012 9
4356 31130 10
4357 14298 10
4357 16725 10
4357 10514 13
4357 43009 17
4358 12016 12
4358 42951 3
4358 13504 16
4359 37850 11
4359 19789 9
4360 11664 19
4360 28393 12
4361 14559 19
4361 22969 13
4361 43559 14
4361 26736 14
4362 29401 16
4362 19076 10
4362 23649 8
4362 40980 8
4365 21720 9
4365 23767 8
4365 13896 8
4365 28398 17
4365 16651 20
4366 6516 15
4366 37116 13
4366 40332 1
4366 48409 20
4366 36143 17
4367 33265 3
4367 30133 5
4367 12468 20
4367 33339 15
4369 43181 16
4369 42451 11
4369 24724 5
4369 35993 3
4369 27913 15
4369 4662 12
4369 7539 5
4370 20235 14
4370 6566 14
4370 16912 14
4370 8612 18
4370 8503 12
4370 15089 18
4370 30513 12
4371 16288 19
4371 34879 5
4372 39248 14
4372 5259 12
4372 30951 18
4372 37296 15
4372 31705 6
4373 7555 3
4373 18322 17
4373 18003 3
4373 10052 15
4374 43690 5
4374 31274 3
4374 20877 14
4374 14836 1
4374 21608 5
4375 10253 15
4375 36546 13
4375 10481 13
4375 22597 10
4376 34112 3
4376 22858 2
4376 5204 1
4376 37116 12
4376 43665 18
4377 39439 12
4377 23906 5
4377 27201 14
4378 39012 17
4378 35664 7
4379 31318 18
4379 17798 20
4379 48367 11
4379 33246 2
4379 18087 15
4380 42490 4
4380 43253 4
4380 39830 1
4380 34482 20
4381 6574 20
4382 4850 17
4382 20315 8
4383 18081 16
4383 22937 20
4383 40291 12
4383 16054 7
4384 21186 7
4384 45701 15
4384 27399 17
4384 35488 16
4384 14487 11
4384 21530 13
4384 38004 6
4384 47006 10
4385 14278 16
4385 7072 19
4385 44388 9
4385 9222 11
4385 38601 18
4386 29457 17
4386 27672 7
4386 31740 2
4386 28696 17
4386 13038 10
4386 44223 5
4387 44732 10
4387 9371 3
4388 27851 15
4388 34332 9
4388 10676 4
4388 42509 19
4389 38539 2
4389 39214 19
4389 17416 19
4389 46017 7
4390 44413 13
4390 39164 7
4390 48473 16
4390 43270 14
4390 33267 3
4391 5703 7
4391 36749 7
4391 18150 8
4391 12160 18
4391 31701 4
4391 17682 20
4391 31375 17
4392 4675 1
4392 14400 1
4393 18547 15
4393 27311 16
4393 20440 17
4393 41044 12
4393 44391 4
4394 29889 11
4394 16285 14
4394 33998 2
4394 21045 1
4395 17960 18
4395 23132 15
4395 34113 15
4395 28512 16
4395 41561 2
4396 10195 20
4396 32455 5
4397 39993 2
4397 48153 9
4397 43340 19
4397 34056 13
4398 48131 1
4398 41047 20
4398 18926 5
4399 31081 10
4399 22332 9
4399 37162 1
4399 44148 4
4400 24100 3
4400 19328 5
4400 12507 17
4400 18681 5
4400 41243 18
4400 38714 6
4401 28762 17
4401 17222 12
4401 35880 9
4401 37176 6
4401 33454 11
4401 12668 7
4401 49638 5
4402 20900 17
4402 17849 8
4403 33254 11
4403 48132 14
4403 20554 15
4403 14733 11
4403 7992 13
4404 14007 20
4404 13831 9
4404 37436 12
4404 29917 5
4405 49095 4
4405 29861 1
4405 33798 17
4406 15466 2
4406 23236 12
4406 42839 9
4406 24953 5
4406 15864 16
4406 48515 15
4406 5454 1
4407 36187 9
4407 18466 12
4407 42828 20
4407 34286 14
4408 17915 16
4408 32157 12
4408 39763 4
4408 26612 13
4408 44394 2
4409 6612 2
4409 10048 9
4409 11064 11
4410 24136 19
4410 7387 11
4410 36552 6
4411 7416 15
4411 40129 4
4411 5768 2
4411 12665 12
4411 38866 1
4412 14323 2
4412 40191 5
4412 33091 14
4412 30038 11
4412 6860 19
4412 12416 9
4412 42104 19
4413 19985 6
4413 21544 13
4413 47555 16
4413 31850 16
4413 36108 14
4414 44019 6
4414 9064 13
4414 5948 19
4414 10305 14
4415 5049 17
4415 6002 6
4415 25098 14
4415 26482 19
4415 14277 20
4415 16332 16
4415 39874 13
4416 25423 13
4416 14653 17
4416 46351 8
4416 34031 10
4417 15003 12
4417 15843 11
4417 28296 12
4417 32247 15
4417 34491 19
4417 37449 8
4417 46655 11
4417 31469 17
4417 34955 12
4418 32911 5
4418 34726 2
4418 23901 8
4420 36983 12
4420 46979 12
4420 42423 19
4420 43168 6
4420 4536 10
4420 34142 18
4420 24847 20
4421 24607 1
4422 38239 7
4422 42094 10
4422 20629 1
4423 29155 2
4423 37573 16
4424 31596 9
4424 22600 10
4424 47972 2
4424 18174 1
4424 41361 2
4425 38493 14
4425 11201 16
4425 8310 6
4425 28617 18
4425 39824 13
4425 41953 11
4426 46746 9
4426 47162 16
4426 6317 20
4426 37108 1
4426 29955 19
4426 33265 12
4427 23402 13
4427 16896 10
4427 22849 19
4427 26645 8
4427 45158 4
4428 26461 19
4428 11853 1
4428 26175 10
4428 22160 10
4428 18383 19
4429 28435 10
4430 31341 2
4430 30535 11
4430 24404 12
4430 39898 2
4430 39145 2
4430 33646 3
4431 6918 2
4431 17685 7
4431 26081 10
4431 4501 8
4432 47376 20
4432 44451 8
4432 33762 3
4432 7022 10
4433 33229 4
4433 27489 11
4434 24834 19
4434 42089 17
4434 30338 4
4435 34475 2
4435 14318 10
4435 32624 4
4435 7934 7
4435 11336 10
4435 5287 9
4435 27826 15
4436 28641 9
4436 27587 13
4436 8262 17
4437 31642 7
4437 16872 7
4437 38200 6
4437 10516 20
4437 8354 17
4438 28899 18
4438 46728 15
4438 8453 16
4438 27730 14
4438 42117 11
4439 21706 9
4439 11325 5
4439 14264 16
4439 5705 18
4439 40915 12
4440 23100 12
4440 6787 4
4440 37908 8
4440 20447 8
4440 41410 10
4441 22104 6
4441 17394 7
4441 13396 18
4442 45427 11
4442 15712 7
4442 18820 3
4442 9856 3
4442 42588 9
4443 40555 3
4443 49185 2
4443 37357 1
4444 20807 13
4444 49485 7
4444 42939 18
4444 18555 6
4444 9357 18
4444 25481 3
4445 16673 18
4445 22629 3
4445 9827 20
4445 48398 8
4445 31165 13
4446 39528 7
4446 26680 12
4446 13908 18
4447 10661 13
4447 31368 4
4447 46061 6
4447 4534 13
4447 10310 14
4448 45282 18
4449 9169 3
4449 40235 13
4449 31912 16
4449 10879 17
4449 36842 1
4450 48366 9
4450 39714 10
4451 15359 14
4451 28487 7
4451 30914 10
4451 43397 2
4451 49884 15
4451 32201 3
4452 46851 9
4452 7205 3
4452 31809 1
4452 5507 3
4453 38996 10
4453 10345 20
4453 36046 16
4453 17637 10
4453 35909 18
4453 17939 19
4453 42762 3
4453 34241 13
4453 32174 20
4453 30714 15
4454 15167 13
4454 39644 2
4454 16112 12
4455 46997 8
4455 49564 12
4455 15010 8
4456 45826 20
4456 49841 1
4456 38637 20
4456 38986 1
4456 47178 18
4457 42609 13
4457 48884 3
4458 43725 14
4458 5238 14
4459 49795 19
4460 36844 7
4460 26022 7
4460 24624 10
4461 15344 19
4461 13251 17
4461 23825 17
4462 35439 9
4463 38110 8
4463 20208 13
4463 11815 17
4463 44031 18
4463 14863 16
4463 15945 12
4464 38378 13
4464 36934 8
4464 28278 13
4465 41815 20
4466 27847 15
4466 27483 14
4466 37836 9
4466 31755 19
4467 10582 8
4467 7010 20
4467 48099 20
4467 37965 19
4468 33104 13
4468 47477 19
4468 10992 16
4468 23903 18
4468 42470 17
4469 17216 5
4470 42279 3
4470 19163 9
4470 32321 8
4470 37596 20
4471 5409 4
4471 45629 1
4471 8968 7
4471 33640 17
4471 22438 20
4472 34066 2
4472 49192 1
4472 12657 12
4473 40106 9
4474 33355 10
4474 12695 16
4475 28820 5
4475 45252 2
4475 32552 8
4475 16406 16
4475 12336 9
4475 21386 19
4475 34393 16
4475 14217 9
4475 26899 5
4475 40539 6
4475 14486 6
4476 9272 6
4477 36491 18
4477 25350 19
4478 6494 6
4478 28632 20
4478 21815 19
4479 44396 1
4479 43071 11
4480 26390 17
4480 43978 6
4480 47149 18
4481 40401 9
4481 36777 6
4481 28509 18
4481 24966 8
4481 41764 20
4482 22383 2
4482 35858 7
4483 9362 8
4483 5974 10
4483 29416 14
4483 40345 14
4483 22252 5
4484 15385 8
4484 47553 17
4484 34819 15
4485 4763 5
4485 29989 20
4485 33262 3
4485 4720 1
4486 11954 12
4486 20561 2
4486 18818 2
4486 26481 7
4487 26608 18
4487 4699 5
4488 15460 15
4488 46026 16
4489 6499 13
4489 16256 8
4489 35507 4
4490 12178 7
4490 24269 8
4490 28781 16
4490 46321 10
4490 24289 20
4491 17340 11
4491 33262 13
4491 37307 20
4492 34030 18
4492 49236 13
4493 15897 20
4493 8284 15
4493 14336 6
4493 38650 1
4493 33231 2
4494 12082 14
4494 25075 2
4494 47795 12
4494 10617 3
4495 41878 15
4495 34425 5
4495 47490 15
4495 6581 18
4495 4738 1
4495 37599 9
4495 14425 6
4495 6908 20
4496 42607 6
4496 13448 8
4496 5909 12
4496 15653 3
4497 46282 10
4497 19906 10
4498 18208 8
4498 5449 10
4498 27998 8
4498 40067 17
4498 29903 5
4498 19160 15
4499 30997 1
4499 37490 16
4499 15136 14
4500 29792 2
4500 29406 9
4500 19476 17
4500 49709 7
4501 46189 14
4501 42013 6
4501 32842 8
4501 5160 2
4501 29455 19
4502 5012 16
4502 29202 7
4502 31894 20
4502 25351 15
4503 12004 17
4503 33573 12
4503 20757 10
4504 9578 7
4504 27630 6
4505 8971 14
4505 20512 20
4505 14863 1
4506 48702 5
4506 15835 9
4506 46917 12
4507 14313 20
4507 49426 3
4507 26060 3
4507 35238 11
4508 22872 1
4508 33215 7
4508 26524 8
4508 18947 12
4508 41992 11
4509 40988 9
4509 13528 16
4509 19160 18
4510 41084 4
4510 19961 18
4510 34709 18
4511 15061 6
4511 24954 11
4511 39269 14
4511 6929 5
4511 30912 12
4511 27613 10
4512 27616 2
4512 5972 5
4512 8439 11
4512 46402 9
4512 30714 18
4513 10508 18
4513 28087 8
4514 11615 9
4514 39565 17
4514 30810 13
4514 39743 18
4515 12120 4
4515 21377 5
4516 26212 16
4517 30480 18
4517 37032 1
4518 4995 15
4518 48521 11
4518 30025 11
4518 17871 20
4519 33158 19
4519 47159 20
4519 24558 15
4520 36044 3
4520 9098 14
4521 31297 7
4522 19151 1
4522 38658 17
4522 9736 5
4522 12862 3
4523 30937 11
4524 15819 1
4524 47911 7
4524 31854 4
4525 45808 12
4525 39009 1
4526 8824 20
4526 40657 20
4526 18584 11
4527 37556 5
4527 20234 10
4527 44491 18
4527 7499 20
4527 10637 10
4527 7702 11
4528 32903 6
4528 17636 6
4528 14556 13
4528 48085 14
4528 12848 16
4528 42288 13
4529 36709 20
4529 18027 14
4529 8697 14
4529 4819 1
4530 46868 20
4530 13994 11
4530 13884 18
4530 37713 20
4530 38093 18
4531 48325 12
4531 23572 12
4532 45405 1
4532 13932 5
4532 6325 14
4532 31654 17
4532 37770 15
4533 14839 2
4533 31359 16
4534 45969 13
4534 22328 5
4534 47955 1
4534 18425 4
4534 17389 5
4534 22849 12
4535 49846 19
4535 13938 12
4535 45598 17
4535 32751 3
4536 9746 1
4536 34587 15
4537 20799 4
4537 26015 5
4537 26063 17
4538 17950 6
4538 23066 13
4538 16115 3
4538 9520 3
4539 21460 8
4539 15440 14
4539 32229 10
4539 23493 5
4540 10689 3
4540 35215 5
4541 14947 3
4541 18200 19
4542 21068 16
4542 27356 14
4543 21491 2
4543 29687 20
4543 14263 4
4544 30624 11
4544 26210 19
4544 9286 12
4544 7224 7
4544 37965 3
4544 18053 6
4545 28629 15
4545 24263 16
4545 48614 12
4546 30979 16
4546 32620 16
4546 39995 20
4547 11297 9
4547 28870 12
4547 20797 7
4547 40776 3
4547 36635 18
4547 12462 1
4548 32225 7
4548 6756 4
4548 37612 20
4548 44619 19
4548 45434 6
4549 18292 4
4550 40785 6
4550 12774 1
4550 36162 5
4550 26958 19
4551 9405 12
4551 30794 7
4551 10921 19
4551 41179 12
4551 22073 6
4551 30125 18
4551 7945 1
4551 26021 14
4551 18597 10
4552 31023 7
4552 48388 17
4552 39864 18
4553 24870 12
4554 25289 13
4554 34291 9
4554 38033 11
4554 11474 19
