10000 30000
1694 9112 18
1694 9033 17
1694 7855 7
1695 5626 16
1695 2352 16
1695 7656 16
1695 5717 6
1696 6347 2
1696 8395 10
1696 5775 8
1696 2879 19
1696 5112 16
1696 5964 4
1696 4314 17
1696 2059 17
1696 8295 18
1697 4905 9
1697 5761 5
1697 3347 15
1697 2391 4
1697 4815 13
1697 8535 20
1697 2583 14
1697 2793 11
1697 1825 14
1697 9946 10
1698 3950 12
1698 6738 12
1698 9556 7
1698 8448 20
1698 7893 6
1698 3029 17
1698 3920 9
1699 6816 1
1700 2350 7
1700 8512 9
1700 3856 16
1700 4681 14
1701 6644 20
1701 3657 13
1701 8156 10
1701 4295 12
1701 9712 9
1701 4781 10
1702 3368 1
1702 8605 14
1702 4441 13
1702 2798 17
1702 3321 20
1702 5561 19
1703 5038 10
1703 4354 5
1703 9549 11
1703 1708 7
1703 3342 6
1703 7391 17
1704 6628 7
1705 9265 13
1705 6997 19
1705 5072 8
1705 7062 1
1705 5327 18
1705 8238 1
1706 9900 3
1706 7502 4
1706 7813 18
1706 4740 16
1707 2954 6
1707 5985 4
1707 3666 7
1707 4256 19
1707 6891 18
1708 3379 7
1708 7247 1
1709 2808 6
1709 8048 2
1709 5399 1
1709 5667 12
1709 5629 14
1709 7559 11
1709 2479 15
1709 6879 6
1710 8248 7
1710 3628 18
1710 3208 14
1710 3233 4
1710 5556 14
1710 9845 2
1711 8564 3
1711 3826 18
1711 2125 14
1711 5180 3
1711 9675 19
1711 6047 4
1712 7909 8
1712 5577 14
1712 6597 9
1712 3871 2
1713 2634 14
1713 5879 19
1713 8470 11
1713 4303 18
1713 8519 2
1713 8160 12
1714 7853 3
1714 6870 17
1714 4526 10
1714 5765 2
1714 8488 10
1714 7070 16
1715 4278 16
1715 1881 8
1715 3540 12
1716 7452 2
1716 2791 8
1716 4300 4
1716 5519 17
1716 6735 17
1716 2015 10
1716 1842 19
1717 7443 15
1717 5136 10
1717 7566 3
1717 4072 13
1717 6850 8
1717 8230 6
1717 6003 6
1718 8381 17
1718 4340 11
1718 8397 12
1718 3553 14
1718 3929 8
1719 8801 8
1719 6139 14
1720 6203 14
1720 9743 1
1720 6911 6
1721 9533 8
1722 5289 11
1722 7643 5
1722 2130 3
1722 5702 16
1722 8025 19
1723 6494 5
1723 1761 4
1723 9226 4
1723 3966 18
1723 7168 6
1723 5446 18
1724 4057 19
1724 4625 3
1724 9069 8
1724 4367 1
1724 1985 11
1724 7654 3
1725 4762 1
1725 8675 5
1725 5466 15
1726 7295 3
1726 6516 20
1726 6521 1
1726 3117 12
1727 2736 17
1727 3876 3
1727 3731 9
1727 4487 15
1728 9446 19
1728 7149 14
1728 2878 2
1729 7102 11
1729 8224 13
1729 3541 5
1730 5206 8
1730 3735 7
1730 6595 2
1730 9147 19
1730 5762 9
1731 2546 15
1731 8265 19
1731 2810 15
1731 1963 13
1731 3865 17
1731 8462 17
1731 7999 11
1732 7526 9
1732 1741 7
1732 7012 9
1732 6177 13
1732 2243 9
1732 2898 11
1733 1998 17
1733 6807 5
1733 6396 20
1733 8119 11
1733 3549 9
1733 8753 13
1734 3986 7
1734 9988 16
1734 3502 7
1734 2190 8
1734 6781 8
1734 2723 1
1734 7175 2
1734 5847 8
1734 6776 1
1734 7820 9
1734 4224 15
1734 3851 4
1735 6284 13
1735 8374 13
1735 5486 5
1736 9529 8
1736 9065 10
1736 9680 6
1736 4631 12
1737 9672 8
1737 9169 2
1737 4529 4
1737 8836 5
1737 7978 17
1737 6272 3
1738 8238 19
1738 9931 10
1738 9952 1
1738 5240 1
1739 9202 4
1739 8772 3
1739 8044 5
1740 7234 19
1740 9173 12
1740 5973 5
1740 3682 2
1741 1867 16
1741 6125 17
1741 2940 4
1741 5477 18
1741 3135 16
1742 7107 10
1742 2137 4
1742 6858 10
1742 4554 13
1742 9786 12
1742 5150 14
1743 4889 14
1743 6258 8
1743 7617 15
1743 6684 2
1743 2242 16
1743 7106 2
1743 7903 9
1743 3158 8
1743 5506 16
1744 8294 7
1744 4221 15
1744 3908 12
1744 2208 3
1744 7496 9
1744 5659 8
1744 8746 12
1744 7199 8
1744 4493 11
1745 5909 12
1745 5326 9
1745 2203 14
1745 9968 6
1745 8854 5
1746 5935 5
1746 3639 18
1746 6929 10
1746 9400 15
1746 6975 13
1746 4484 13
1746 2930 2
1747 3886 2
1747 1964 20
1747 5828 16
1747 1907 10
1747 8538 19
1747 4293 1
1748 6348 19
1748 9602 3
1748 5993 5
1748 7988 13
1748 9132 4
1748 3799 20
1748 4767 8
1748 6983 12
1749 2155 18
1749 5886 4
1749 8761 12
1749 6292 4
1749 3202 10
1750 2363 4
1750 7814 18
1750 6239 12
1750 9265 20
1750 7790 10
1750 4564 2
1750 3109 2
1751 8879 10
1751 2076 17
1751 3481 20
1752 7501 13
1752 6704 11
1752 6646 14
1752 6772 1
1752 3654 18
1752 3943 9
1752 3086 13
1752 5698 19
1752 5464 12
1753 1891 9
1753 2937 9
1753 3310 20
1753 4426 11
1753 2105 13
1753 8700 19
1753 7540 15
1753 6630 15
1754 2323 12
1754 4035 12
1754 5487 14
1755 1805 3
1755 9292 6
1755 5317 8
1755 6964 10
1755 2889 1
1756 3548 2
1756 5439 3
1756 1944 11
1757 5613 5
1757 4442 6
1758 9875 20
1758 7203 1
1758 6321 10
1758 3451 1
1758 3875 3
1758 7924 12
1758 2724 1
1758 8361 16
1759 8787 14
1759 7336 6
1759 5836 19
1759 4183 9
1759 2575 6
1760 8986 1
1760 6383 4
1760 9162 5
1760 9420 4
1761 7060 15
1761 8034 5
1761 5353 6
1761 5247 2
1761 9870 19
1761 8391 10
1762 9949 8
1763 8411 9
1763 5261 6
1763 8909 6
1763 7551 1
1763 3291 17
1763 4386 5
1764 8396 10
1764 7355 3
1764 9432 20
1764 4151 18
1764 1961 12
1764 2149 15
1764 5074 15
1765 5536 17
1765 4774 16
1765 4481 7
1765 3406 10
1765 6810 4
1765 2623 8
1765 9350 15
1765 9752 5
1765 7942 7
1765 2057 2
1766 4049 15
1766 9672 8
1766 8113 11
1766 9398 16
1766 3062 4
1766 5583 7
1766 8750 13
1767 5901 3
1767 8306 17
1767 7982 15
1767 8130 15
1768 8032 9
1768 6189 19
1768 3811 16
1768 9927 17
1768 6183 19
1768 6233 12
1769 3153 7
1769 9836 12
1769 5930 6
1769 2084 11
1769 4737 18
1769 2852 11
1770 7448 8
1770 7804 11
1770 8534 11
1770 9936 20
1770 5909 19
1771 2608 11
1771 5096 4
1771 4890 11
1771 8079 9
1771 2749 4
1772 9594 10
1773 5736 8
1773 7881 14
1773 8650 2
1773 8187 10
1773 4131 8
1773 9330 18
1774 7409 16
1774 8752 5
1774 7778 10
1774 6113 8
1775 6086 1
1775 2953 18
1775 3119 17
1775 7775 10
1775 5856 18
1775 4482 13
1776 8061 2
1776 4422 14
1776 7120 9
1776 6496 4
1776 7135 10
1776 8670 10
1776 6520 5
1776 2873 12
1777 1956 2
1777 5019 19
1777 1835 13
1778 2166 19
1778 6887 7
1778 9297 8
1778 2389 16
1779 5387 11
1779 2959 16
1780 4415 19
1780 8893 2
1780 5122 4
1780 8653 11
1781 9771 12
1781 3171 1
1781 6575 17
1781 9889 18
1781 3960 1
1781 2292 14
1782 9372 7
1782 6539 19
1782 6519 11
1782 4360 17
1783 9038 10
1783 8834 11
1783 8360 9
1783 7536 12
1783 4107 1
1783 3936 11
1783 4809 6
1783 9268 20
1784 6831 13
1784 9298 12
1784 2161 8
1785 9579 16
1785 9226 2
1785 3700 9
1785 4541 16
1785 6744 14
1786 9726 17
1786 5711 2
1786 3591 20
1787 2452 18
1787 6406 12
1787 2238 13
1787 2802 18
1788 7103 8
1788 5729 11
1788 9647 2
1788 2214 12
1788 6219 4
1789 2249 17
1789 7220 8
1789 9065 9
1789 4224 10
1789 8077 1
1789 3295 6
1789 4350 15
1789 9481 12
1789 8523 12
1790 4073 9
1790 9361 16
1790 9685 2
1790 7279 4
1791 2692 9
1791 7399 6
1791 2699 19
1791 7844 11
1791 6349 1
1791 1897 8
1792 7986 7
1792 5981 14
1792 8093 19
1792 8532 8
1792 3929 13
1793 5254 18
1793 9678 8
1793 7168 10
1794 9249 2
1794 3436 5
1794 3485 4
1794 4806 4
1794 1940 1
1795 5427 9
1795 4832 12
1795 8269 10
1795 7066 19
1796 2504 17
1796 2536 2
1796 2425 10
1796 8284 13
1796 6799 1
1796 2774 13
1796 9560 12
1797 5885 7
1797 2153 10
1797 8599 19
1797 8697 7
1797 6414 1
1797 5806 20
1797 9767 14
1798 9338 14
1799 4385 14
1799 5469 7
1799 2557 10
1799 7669 20
1799 5250 4
1800 3125 14
1800 4066 13
1800 3021 2
1800 4613 12
1801 2858 11
1801 5805 16
1801 7987 15
1801 1928 7
1802 8984 19
1802 9451 2
1802 7329 9
1802 3874 12
1803 4985 11
1803 5458 10
1803 6185 7
1804 5343 14
1804 3678 6
1804 2646 8
1804 9570 7
1804 2752 3
1804 4754 20
1804 9891 7
1805 6305 3
1805 5426 5
1805 9770 3
1805 5165 2
1806 8234 18
1806 9429 4
1806 6488 4
1806 4628 2
1806 5530 7
1806 7906 18
1807 8515 16
1807 6694 16
1807 5401 7
1807 7807 18
1807 5793 1
1808 4744 2
1808 4573 15
1808 5421 16
1808 7360 18
1809 6773 20
1809 9420 17
1809 2470 4
1809 4863 19
1809 7612 13
1809 6137 18
1810 3264 15
1810 7173 1
1810 4137 14
1812 3462 13
1812 2033 14
1812 5043 17
1812 6173 17
1812 2806 10
1812 7993 7
1812 9621 7
1813 3251 3
1813 8243 14
1813 4959 11
1813 7375 2
1813 2272 20
1814 2115 18
1814 9742 7
1814 5937 8
1815 8282 18
1815 5420 3
1816 4640 6
1816 3027 16
1816 9548 5
1816 3263 10
1816 6848 20
1816 9213 2
1816 2509 4
1816 7080 9
1816 5699 2
1817 8622 12
1817 7489 10
1817 6489 7
1817 7522 20
1817 2697 8
1817 9330 9
1817 9831 13
1818 5544 20
1818 3229 17
1818 5234 20
1818 7885 17
1818 3654 9
1819 3597 16
1819 4656 8
1819 7700 17
1819 5869 10
1819 8962 8
1819 9923 19
1820 2236 11
1820 1970 7
1821 6934 16
1821 8195 6
1821 8492 12
1821 5258 17
1821 4942 1
1821 6416 3
1822 2554 11
1822 9727 8
1822 3645 12
1822 2644 17
1822 3217 10
1822 9209 19
1822 4001 14
1822 7376 5
1823 5624 1
1823 3368 2
1823 8216 7
1823 3013 6
1823 7978 8
1824 6987 2
1825 3746 6
1825 5531 1
1825 2292 4
1825 9732 20
1825 5760 5
1825 7795 13
1826 2984 18
1826 4565 13
1826 4332 2
1826 3537 4
1826 9320 16
1827 4808 8
1827 7041 17
1827 7001 12
1827 5744 11
1827 7749 12
1828 5090 12
1828 6950 12
1828 3685 2
1828 8278 12
1829 5977 4
1829 5853 18
1829 6787 3
1829 6322 15
1829 2634 13
1829 4731 3
1830 6960 10
1830 3795 6
1830 9607 13
1830 6656 14
1831 2768 5
1831 2953 10
1832 8126 10
1832 9931 8
1832 4313 14
1833 9354 16
1833 3126 16
1833 8214 1
1833 9311 9
1833 5744 3
1833 9458 3
1833 9838 1
1833 4274 17
1833 5966 2
1833 9634 2
1834 7486 6
1834 6263 13
1834 7666 9
1834 3233 20
1834 1998 4
1835 4521 7
1835 9006 11
1835 2292 19
1835 9889 16
1835 4608 9
1836 8243 17
1836 3789 19
1836 3058 12
1836 9223 13
1836 2795 9
1836 7972 5
1836 9296 12
1837 4846 5
1837 4861 16
1838 2867 11
1838 7118 7
1838 9891 3
1839 4757 15
1840 5549 16
1840 8712 19
1840 9827 3
1840 4843 1
1841 6303 12
1841 3586 8
1841 2997 15
1841 5761 6
1842 8533 12
1843 6874 14
1843 6776 12
1843 2425 13
1843 3510 8
1843 5809 7
1843 4952 16
1843 8817 7
1843 8529 9
1843 9374 7
1844 4889 10
1844 3466 18
1845 3159 18
1845 9413 20
1845 6223 3
1845 6102 20
1846 3173 2
1846 6268 1
1846 2473 1
1846 5719 1
1846 9846 6
1847 6322 9
1847 4422 6
1847 4610 1
1847 8913 3
1847 5145 5
1847 3461 15
1847 4918 15
1848 5149 13
1848 7643 1
1848 2977 13
1848 6920 13
1848 2828 5
1848 6001 12
1849 5758 19
1849 8253 12
1850 7997 16
1850 3866 18
1850 6139 16
1850 9609 10
1850 4624 10
1850 1902 4
1850 7094 4
1850 3250 5
1850 4560 17
1851 6155 10
1851 3343 17
1851 5721 10
1851 8029 6
1852 2171 3
1852 6937 16
1852 4750 6
1852 3306 16
1852 5518 9
1853 7218 5
1853 9441 3
1853 1893 20
1853 5868 9
1854 9383 2
1854 2945 10
1854 6038 16
1854 7271 18
1854 9176 19
1854 7884 3
1854 6026 7
1854 7256 14
1854 5410 16
1854 4470 4
1855 6115 14
1855 6233 3
1855 4009 14
1855 3450 17
1855 9269 10
1856 7889 19
1856 7178 17
1856 5197 19
1856 7336 20
1857 6248 3
1857 2880 5
1857 2402 13
1857 7393 8
1857 7956 17
1858 3681 5
1859 8906 15
1859 8823 20
1859 5501 10
1859 8536 3
1860 8841 10
1860 2456 12
1860 5694 12
1860 7704 1
1860 7621 19
1860 3081 15
1860 2495 8
1861 5184 7
1861 6575 7
1861 2747 2
1861 6810 20
1861 7300 17
1862 7169 16
1862 5058 2
1862 7538 8
1862 6089 17
1862 9170 6
1862 7061 9
1863 3052 6
1863 7880 19
1863 2686 18
1864 8394 12
1864 5296 5
1864 2597 16
1864 6562 2
1864 4832 10
1865 9238 20
1865 2996 15
1865 5313 8
1865 3403 9
1865 6402 10
1865 8568 10
1865 3341 13
1866 9313 7
1866 3633 10
1866 7930 13
1866 2568 9
1867 4298 16
1867 9029 9
1867 3714 19
1867 8536 14
1867 9498 11
1868 8363 19
1868 7414 4
1868 5508 8
1868 4734 4
1868 2928 3
1868 2944 1
1869 8787 3
1869 3367 12
1870 8145 5
1870 7105 6
1870 5694 3
1871 9617 17
1871 4389 3
1871 3220 12
1871 7312 19
1871 6377 12
1872 9613 18
1872 8275 18
1873 7972 3
1873 4560 6
1873 9438 7
1874 7758 14
1874 6513 18
1874 7798 17
1874 5852 14
1875 4995 13
1875 3204 2
1875 3812 17
1875 4271 18
1875 9767 6
1875 3166 8
1875 7991 5
1875 8513 8
1875 3970 12
1876 8797 4
1876 2683 3
1876 7289 8
1876 2955 19
1876 6564 11
1876 6265 6
1876 3591 6
1876 4916 11
1876 7399 9
1877 3183 19
1877 6216 10
1877 6322 12
1877 7014 15
1878 4105 1
1878 2947 7
1879 3288 3
1879 9577 16
1879 7122 13
1879 4921 18
1879 2461 4
1880 8922 2
1880 3554 3
1880 2234 7
1880 8884 6
1880 6997 9
1880 2441 16
1880 9179 2
1881 4922 16
1881 8409 7
1881 9512 2
1881 6753 17
1881 5297 4
1882 4564 10
1882 9990 3
1882 9831 9
1882 2813 6
1882 6141 8
1882 2333 15
1883 3981 12
1883 6652 15
1883 5372 9
1883 7540 11
1883 7481 9
1884 4317 12
1884 4661 4
1884 9727 15
1884 9536 8
1884 3700 7
1885 4412 1
1886 5549 3
1886 8257 14
1886 9972 11
1886 9926 9
1886 7843 17
1886 8293 15
1886 5330 13
1886 6019 12
1887 4743 15
1887 2333 17
1887 6172 3
1887 8528 12
1888 2603 19
1888 4272 3
1888 9873 14
1888 7132 13
1889 3742 12
1889 8471 11
1889 9525 3
1889 4241 15
1889 2696 5
1889 9744 18
1889 8419 13
1890 5771 9
1890 3949 5
1890 2390 3
1890 7584 7
1891 6661 14
1891 5193 2
1892 5052 4
1892 4889 16
1893 2257 3
1893 2486 10
1893 7736 16
1893 3084 6
1893 8492 6
1893 4217 5
1894 8379 20
1894 6653 10
1894 6002 11
1894 5499 7
1895 8088 4
1895 7311 19
1895 4244 13
1895 5680 11
1895 8209 3
1895 3920 13
1896 2148 10
1896 3060 10
1896 5860 4
1897 8558 18
1897 2886 1
1897 3966 11
1897 9917 9
1897 7289 1
1897 5538 1
1897 4650 17
1897 5367 11
1898 6979 8
1898 6770 17
1898 4711 1
1898 3110 20
1898 7560 9
1899 6622 6
1899 9889 1
1899 1980 15
1899 9476 20
1899 3697 13
1900 7118 4
1900 4331 20
1900 7150 19
1900 3330 2
1900 1908 20
1900 6824 15
1900 2839 19
1900 4310 18
1900 4379 19
1901 8436 14
1901 8664 11
1902 8071 19
1902 3082 3
1902 7544 8
1902 5651 4
1903 8758 4
1903 9410 18
1903 8994 16
1904 3365 1
1904 4224 17
1904 6120 15
1904 2757 17
1904 2095 3
1905 3375 11
1905 3221 15
1905 8208 9
1905 5575 19
1905 3360 4
1906 7338 14
1906 4931 16
1906 7149 3
1906 6243 14
1906 9684 11
1907 7101 14
1907 7836 16
1907 8272 2
1907 8544 19
1907 5200 17
1907 6218 14
1908 5795 14
1908 9198 16
1908 2956 18
1908 7416 18
1909 9139 11
1909 9042 4
1909 6771 14
1909 7941 18
1911 6689 6
1911 2481 1
1911 4289 7
1912 3517 18
1912 1958 12
1912 2169 5
1913 6343 17
1913 7547 12
1913 7779 15
1913 9423 20
1914 9751 10
1914 5047 2
1914 4266 3
1914 2065 11
1914 4037 10
1914 2275 3
1915 7755 12
1915 5332 1
1915 9616 13
1915 5929 17
1915 6653 19
1916 2999 18
1916 9867 11
1916 5996 3
1916 6588 4
1916 3786 18
1916 2414 18
1916 3432 3
1917 5570 3
1917 9376 13
1917 9489 16
1917 9953 18
1917 7124 16
1918 8870 7
1918 8319 9
1919 5331 17
1919 2071 2
1920 2257 18
1920 4775 11
1920 8840 4
1920 5021 9
1920 5336 20
1920 5409 13
1920 1977 14
1920 9098 15
1920 2634 12
1921 8198 15
1921 2584 4
1921 4710 13
1921 3044 19
1921 4985 11
1921 3862 10
1922 3113 1
1922 9293 5
1922 3399 7
1922 6775 4
1922 3953 7
1922 5787 10
1922 4242 6
1922 6031 13
1922 9325 18
1923 5095 7
1923 7193 20
1923 7145 13
1923 8004 19
1923 7583 20
1924 7560 12
1924 4650 15
1924 5275 4
1925 3144 8
1925 6705 20
1925 2624 12
1925 9123 15
1925 6917 1
1925 4042 2
1926 2960 4
1926 7134 14
1926 3168 18
1926 5719 10
1926 9187 12
1927 7227 3
1927 8466 5
1927 4739 6
1927 6461 9
1927 3387 2
1927 2723 6
1927 9523 8
1928 4631 17
1928 5745 15
1928 2419 18
1928 6520 20
1928 7715 7
1928 7400 2
1928 6369 7
1929 9202 18
1929 7709 4
1929 2511 10
1929 7545 15
1929 6751 13
1929 2459 2
1930 8561 9
1930 4576 1
1930 2334 19
1930 3407 13
1930 1971 6
1930 2309 14
1930 8964 5
1930 5774 19
1930 8793 6
1931 5131 5
1931 8832 12
1931 3345 19
1931 3757 12
1931 6350 7
1931 5441 15
1931 9082 14
1931 9127 6
1932 7616 4
1932 8170 1
1932 5142 19
1932 2277 18
1933 7175 12
1933 8433 7
1933 2859 6
1933 4016 15
1934 4403 5
1934 3365 15
1934 3483 5
1934 7542 2
1934 2690 14
1935 2377 13
1936 7625 15
1936 6643 12
1936 6461 9
1937 6068 19
1937 2800 1
1937 2701 12
1937 9337 19
1937 8936 16
1937 9545 7
1937 5101 1
1938 8762 8
1938 3773 15
1938 4351 11
1938 7741 8
1939 8732 16
1939 5467 9
1939 9452 12
1939 4028 2
1939 2970 17
1940 4066 17
1940 6802 7
1940 2865 1
1940 2052 13
1940 1959 18
1941 8096 5
1941 2366 19
1941 8424 9
1941 6877 17
1941 4524 4
1941 8374 15
1941 4492 2
1941 9120 9
1942 2713 19
1942 6502 14
1943 2924 16
1943 3643 5
1943 2324 19
1944 5178 10
1944 4989 5
1944 4353 15
1944 8794 20
1944 9393 3
1944 9272 19
1945 9856 3
1945 9761 14
1945 7119 7
1945 4762 15
1946 2108 20
1946 3946 17
1946 6899 1
1946 5170 2
1946 2217 9
1947 2406 15
1947 5423 5
1947 8568 1
1948 4145 6
1948 7415 17
1948 2749 18
1948 2929 18
1949 7431 6
1949 2486 7
1950 4806 19
1950 7377 15
1950 5817 19
1950 6622 16
1950 9188 1
1950 8438 18
1950 3931 15
1951 2262 16
1951 6285 2
1951 9046 3
1951 7557 11
1951 4130 6
1951 5953 10
1952 6730 6
1952 4675 9
1952 9213 10
1953 6901 8
1953 2897 3
1953 4277 2
1953 9781 5
1954 3055 20
1954 7167 19
1955 6180 7
1955 4541 5
1955 2713 4
1955 6471 1
1955 8751 7
1956 2877 13
1956 6108 16
1956 6874 9
1956 5130 2
1956 5137 2
1956 2224 19
1956 7831 6
1956 5092 11
1957 5436 9
1958 8779 5
1958 4213 16
1958 6645 1
1958 6190 19
1959 6114 17
1959 9971 7
1960 6484 4
1960 9624 17
1960 3678 4
1960 9148 18
1960 7227 2
1960 8150 8
1961 6807 9
1961 2620 7
1961 5647 1
1961 2789 15
1961 7638 4
1962 5582 10
1962 7076 18
1962 4218 18
1963 8199 7
1963 5940 2
1964 6615 11
1964 4341 10
1964 7548 12
1964 6970 1
1964 6953 18
1965 5375 5
1965 7281 16
1965 4076 12
1965 8393 20
1965 8117 18
1965 9476 13
1965 3776 17
1966 8036 12
1966 7475 18
1966 3045 4
1967 9197 20
1968 7488 16
1968 2965 9
1968 5801 17
1968 5226 18
1968 8612 10
1968 3530 14
1969 4127 15
1969 2587 9
1970 2415 18
1970 8713 5
1970 9140 6
1970 5106 7
1970 4594 6
1970 7192 18
1970 7393 13
1970 8978 9
1970 6612 6
1970 6805 11
1971 9860 1
1971 8013 10
1971 3353 14
1971 6022 9
1971 6999 15
1971 6725 3
1972 8490 16
1972 4843 10
1972 9146 5
1972 8693 13
1973 3758 12
1973 6975 18
1973 9462 18
1973 4355 10
1974 6824 2
1974 3351 14
1974 4220 14
1974 3966 3
1974 9853 5
1974 2546 9
1974 5643 12
1975 5629 1
1975 2525 3
1975 6769 3
1976 3777 14
1976 8196 2
1976 8034 4
1976 8869 6
1976 2051 9
1976 6453 4
1976 4416 18
1977 9207 4
1977 8057 4
1977 2658 14
1977 7422 2
1978 6660 15
1978 3072 13
1978 9192 6
1978 4387 4
1978 4879 1
1978 2246 19
1979 9436 13
1979 3807 20
1979 6858 6
1979 8284 14
1979 9451 6
1979 9430 3
1979 5374 13
1979 5481 18
1980 6055 9
1980 4057 16
1980 4667 6
1981 6152 1
1981 7201 6
1981 9519 2
1981 4808 13
1981 9236 7
1982 7397 3
1982 9944 10
1982 7845 3
1982 9183 2
1982 9510 19
1982 7753 5
1983 9837 9
1983 8516 9
1983 3392 7
1983 2597 6
1983 5454 19
1983 4609 12
1983 7354 10
1983 4596 1
1983 4568 12
1984 3778 14
1984 2108 17
1984 4808 13
1985 7898 10
1985 2116 5
1986 6746 19
1986 6041 13
1986 8646 4
1986 3119 16
1986 5727 6
1986 4200 9
1986 6427 15
1986 8559 5
1987 6480 16
1987 6472 7
1987 4390 3
1988 7478 17
1988 3292 18
1989 7941 19
1989 2290 16
1989 6126 2
1989 9578 14
1989 5530 2
1989 4047 10
1989 6366 9
1989 7718 13
1989 7318 5
1990 4940 1
1990 8518 7
1990 8880 15
1990 4121 10
1990 3838 10
1991 8021 12
1991 2658 16
1991 6735 3
1991 9900 19
1991 7875 20
1991 9111 3
1991 6326 14
1992 4169 16
1992 3245 7
1992 9567 10
1993 8462 5
1993 6328 3
1994 8491 9
1994 5753 5
1994 8810 3
1994 4582 4
1994 6509 9
1994 9706 1
1995 9820 15
1995 4913 18
1995 4318 3
1996 4934 8
1996 4715 14
1996 7028 13
1996 9431 10
1996 3141 20
1997 7030 5
1997 8036 19
1998 4657 1
1998 8121 16
1998 3286 2
1998 3840 7
1998 3075 17
1998 7230 8
1999 2204 19
1999 5945 10
1999 8015 6
1999 9694 15
1999 9202 4
1999 9652 8
1999 3263 9
1999 5175 5
1999 3435 10
2000 7884 16
2000 6208 2
2000 2371 14
2000 5655 10
2000 3412 19
2000 2480 5
2001 3109 5
2001 4150 5
2001 4107 11
2001 5162 15
2001 8013 4
2001 5405 14
2001 6030 10
2001 6325 2
2001 9220 1
2001 5487 9
2002 6730 17
2002 7293 19
2002 7406 12
2002 4004 6
2002 8834 9
2002 8902 4
2003 5134 9
2003 5151 8
2003 5243 9
2003 4697 12
2004 8970 14
2004 8548 10
2004 2894 14
2004 2765 13
2005 7843 7
2005 6417 20
2005 5705 16
2005 9008 3
2006 3776 17
2006 2159 2
2006 6634 3
2006 5937 5
2006 8646 2
2007 7642 13
2007 5432 7
2007 4684 8
2007 5925 12
2008 6715 16
2008 6937 12
2008 6613 19
2008 6877 20
2009 3279 16
2009 7560 20
2009 5142 9
2009 2608 20
2010 7703 15
2010 9763 11
2011 6623 13
2011 3453 15
2011 8723 12
2011 8400 14
2012 7008 9
2012 3100 13
2012 5132 14
2012 5701 16
2013 8693 13
2013 5920 13
2013 7553 15
2013 9021 9
2013 4191 19
2014 2257 3
2014 6476 8
2014 7101 10
2014 3863 17
2014 7587 4
2014 6386 13
2015 5149 19
2015 3069 9
2015 6682 1
2015 6799 7
2016 7803 6
2016 9072 10
2016 8833 5
2016 5456 6
2016 2436 4
2016 3335 14
2017 9659 9
2017 2768 12
2017 7203 7
2017 6921 5
2017 7540 10
2017 7531 10
2018 9647 5
2018 7194 4
2018 8617 10
2018 2130 13
2018 2854 4
2019 2408 1
2019 7430 1
2019 8078 10
2019 7027 19
2019 5210 17
2020 7182 7
2020 9760 11
2020 2447 20
2020 4865 2
2020 8908 2
2020 9308 11
2021 9133 17
2021 9049 4
2022 5783 20
2022 8230 18
2022 9716 7
2022 9599 14
2022 9398 12
2022 7690 3
2022 2914 10
2022 3366 13
2022 3381 19
2022 2158 2
2023 2879 11
2023 6627 20
2023 3618 3
2023 3428 18
2024 7451 8
2024 6230 16
2024 2686 14
2024 2078 12
2025 7633 7
2025 5727 20
2025 6190 15
2025 6936 19
2025 9513 2
2026 2509 2
2026 6706 11
2026 8660 15
2027 5215 18
2027 8919 7
2027 5134 9
2028 9192 3
2028 3221 1
2029 7985 18
2029 9506 2
2029 8260 16
2029 3689 12
2029 5380 2
2030 8409 19
2030 4933 11
2030 4137 2
2030 7206 7
2031 2301 11
2031 3622 9
2031 8677 12
2031 7132 4
2032 7021 7
2032 8496 14
2032 7315 9
2033 8830 2
2033 7418 5
2033 7578 20
2033 5494 10
2033 4947 6
2034 8488 5
2034 7742 2
2034 8759 18
2034 5924 11
2034 2907 19
2034 2107 11
2035 9106 1
2035 8033 7
2036 7657 4
2036 9606 5
2036 8375 4
2036 5387 12
2037 7679 11
2037 7302 19
2037 3289 12
2037 6459 19
2037 6783 20
2037 5519 12
2037 9997 19
2038 7693 6
2038 6169 9
2038 6116 3
2038 6958 20
2038 8833 15
2039 6029 4
2039 6304 14
2039 8556 13
2039 9109 11
2040 4295 11
2041 5143 7
2041 8707 13
2041 9002 2
2041 9828 4
2041 4885 18
2041 9868 3
2042 8452 4
2042 6188 16
2042 6643 1
2042 9670 7
2042 4080 5
2042 8050 18
2042 3820 2
2042 3409 8
2042 7052 5
2042 5273 12
2043 7352 7
2043 8292 18
2043 8226 7
2043 2720 13
2043 9707 3
2043 8303 10
2044 7580 9
2044 3198 20
2044 5053 4
2044 7222 16
2045 6201 19
2045 9485 5
2045 4895 3
2045 2751 14
2045 8090 11
2045 8850 3
2045 7727 10
2046 2962 18
2046 4935 4
2047 6562 3
2047 9658 4
2047 8154 10
2048 3844 14
2048 4410 18
2048 6590 16
2048 6861 6
2048 3550 13
2048 9638 4
2049 9312 4
2050 4961 16
2050 3471 8
2050 7762 16
2050 5613 1
2050 2315 6
2050 2066 4
2051 7040 12
2051 9505 7
2051 5178 18
2052 8808 9
2052 8696 12
2052 3463 2
2053 3438 7
2053 4375 12
2053 7901 11
2053 4800 19
2053 4139 20
2054 9891 13
2054 9690 15
2054 2417 8
2054 7353 3
2054 8731 7
2054 7582 4
